term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
mgdl			1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	702.0	-0.000968107611644009	0.0	0.0	0.6928962520805051
mgkg			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	223.5	-0.001232889180641017	0.0	0.0	-0.0005316994476203263
mgrm			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	271.0	-0.0007474563041470761	0.0	0.0	-0.0002509284794403044
mhall			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	212.0	-0.000584725964868249	0.0	0.0	-0.0002509284794403044
mhc			2	3	6.907755278982137	11.702341242611933	159.46644784256102	1.5	185.0	-0.0007088423253345244	0.0	0.0	0.40493340866054517
mice			21	23	4.55638002181866	9.665459315350894	14.588972576281957	1.0952380952380953	199.8095238095238	-0.01054161621566585	0.0	0.0	0.0852309307863095
mice_lex	G#multi_cell	multi_cell	10	18	5.298317366548036	9.910581773383878	685.586798139969	1.8	290.1	-0.00458403091324866	0.005	0.0015	0.5850618135119596
michael			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	63.0	-0.00017376290465431765	0.0	0.0	-0.0002509284794403044
microA_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	214.0	-0.0002951211237772755	0.0	0.0005	0.6928962520805051
microB-dependent_enhancer_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	107.0	-0.0002951211237772755	0.0005	0.0005	-0.0002509284794403044
microB-dependent_enhancer_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	107.0	-0.0002951211237772755	0.0005	0.0	-0.0002509284794403044
microB_DNA_motif_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	190.0	-0.0005240468553058264	0.0005	0.0005	-0.0002509284794403044
microB_binding_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	107.0	-0.0002951211237772755	0.0005	0.0005	-0.0002509284794403044
microB_element_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	190.0	-0.0005240468553058264	0.0	0.0005	-0.0002509284794403044
microB_lex	G#DNA_domain_or_region	nucleotide	3	9	6.502290170873972	10.603728953943824	inf	3.0	548.0	-0.0014811219015741228	0.0005	0.001	1.0978044558739661
microB_motif_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	190.0	-0.0005240468553058264	0.0005	0.0	-0.0002509284794403044
microB_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	240.0	-0.0006619539224926863	0.0	0.0	-0.0002509284794403044
microE5/kappa_2_motif_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.0740355720358	2.0	170.0	-0.00023444201421629618	0.0	0.0005	0.6928962520805051
microH_chain_lex	G#protein_subunit	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	260.0	-0.0007171167493653652	0.0	0.0005	-0.0002509284794403044
microM_inhibitor_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	163.0	-0.0004495770390271492	0.0005	0.0005	-0.0002509284794403044
microarchitecture_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	384.0	-0.0005295631379939048	0.0	0.0005	0.6928962520805051
microb			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	190.0	-0.0005240468553058264	0.0	0.0	-0.0002509284794403044
microbial			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	132.0	-0.0003640746573700948	0.0	0.0	-0.0002509284794403044
microbial_broth_lex	G#other_artificial_source	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	208.0	-0.0005736933994924254	0.0005	0.0005	-0.0002509284794403044
microbial_lipoprotein_lex	G#protein_family_or_group	amino_acid	1	3	7.600902459542082	11.702341242611933	inf	3.0	300.0	-0.00027581413437238744	0.0005	0.0005	1.0983613601886706
microbial_pathogen_lex	G#mono_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	161.0	-0.00044406075633818265	0.0005	0.0005	-0.0002509284794403044
microbial_product_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	118.5	-0.0006536794984610683	0.001	0.001	-0.0005316994476203263
microbial_superantigen_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	82.0	-0.00022616759018612154	0.0005	0.0005	-0.0002509284794403044
microbially			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	93.0	-0.0002565071449665002	0.0	0.0	-0.0002509284794403044
microbicidal			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	228.0	-0.0006288562263667696	0.0	0.0	-0.0002509284794403044
microbicidal_activity_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	322.0	-0.0004440607563389598	0.0	0.0005	0.6928962520805051
microbicidal_pathway_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	100.0	-0.00027581413437238744	0.0005	0.0005	-0.0002509284794403044
microbiological_antigen_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	64.0	-0.00017652104599796825	0.0005	0.0005	-0.0002509284794403044
micrococcal_nuclease_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	207.0	-0.000570935258150107	0.0005	0.0005	-0.0002509284794403044
microdeletion			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	207.0	-0.0005709352581503291	0.0	0.0	-0.0002509284794403044
microdeletion_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	207.0	-0.0005709352581503291	0.0005	0.0005	-0.0002509284794403044
microdissected			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	187.0	-0.0005157724312753187	0.0	0.0	-0.0002509284794403044
microdissected_lesional_tissue_lex	G#tissue	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	53.0	-0.00014618149121792268	0.0005	0.0005	-0.0002509284794403044
microdissected_ovarian_tumor_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	271.0	-0.0007474563041471871	0.0005	0.0005	-0.0002509284794403044
microenvironment			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	271.0	-0.0007474563041460769	0.0	0.0	-0.0002509284794403044
microenvironment_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	168.0	-0.00023168387287242354	0.0005	0.001	0.6928962520805051
microenvironmental_homing_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	151.0	-0.0004164793429008995	0.0	0.0	-0.0002509284794403044
microenvironmentdirected			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	128.0	-0.0003530420919953814	0.0	0.0	-0.0002509284794403044
microg			1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	536.0	-0.0007391818801160133	0.0	0.0	0.6928962520805051
microg100			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	351.0	-0.000968107611644009	0.0	0.0	-0.0002509284794403044
microg106			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	0.0	0.0	-0.0002509284794403044
microgg			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	228.0	-0.0006288562263667696	0.0	0.0	-0.0002509284794403044
microglia_lex	G#cell_type	cell	2	9	6.907755278982137	10.603728953943824	inf	4.5	1026.0	-0.0012246147566087329	0.001	0.001	1.5035456973286543
microglial_cell_stimulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	240.0	-0.000661953922491354	0.0005	0.0005	-0.0002509284794403044
microgml			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	215.0	-0.0023720015555925844	0.0	0.0	-0.0010825368229987475
microgmlmn2			1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	202.0	-0.0005571445514298556	0.0	0.0	-0.0002509284794403044
microgramday			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	248.0	-0.0006840190532410029	0.0	0.0	-0.0002509284794403044
microgramml			6	7	5.809142990314028	10.85504338222473	36.87553654286186	1.1666666666666667	289.66666666666663	-0.0038807048706032132	0.0	0.0	0.15252036651256518
micrograms			4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	188.0	-0.0020741222904724355	0.0	0.0	-0.0010825368229987475
microgramsd			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	0.0	0.0	-0.0002509284794403044
microgramsday			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	248.0	-0.0006840190532410029	0.0	0.0	-0.0002509284794403044
microgramskg			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	172.0	-0.00047440031112033765	0.0	0.0	-0.0002509284794403044
microgramsml			7	8	5.654992310486769	10.721511989600208	29.164048929836373	1.1428571428571428	259.2857142857143	-0.004501286672938809	0.0	0.0	0.13162743081193184
microgranular_variant_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	291.0	-0.0008026191310217534	0.0	0.0005	-0.0002509284794403044
microm			36	60	4.017383521085972	8.706608969057942	364.65549113755515	1.6666666666666667	351.1944444444444	-0.02031922727912283	0.0	0.0	0.5009505211899477
micrometer			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	344.0	-0.0009488006222377887	0.0	0.0	-0.0002509284794403044
micromolar			3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	232.0	-0.0019196663752251153	0.0	0.0	-0.0008078327941429819
micromolar_concentration_lex	G#other_name	other	3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	210.33333333333331	-0.0017403871878823862	0.0005	0.0005	-0.0008078327941429819
micromoll			4	13	6.214608098422191	10.236004173818506	inf	3.25	714.75	-0.002446471371873038	0.0	0.0	1.1775724595186485
micromolmg			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	218.0	-0.0006012748129300416	0.0	0.0	-0.0002509284794403044
micronml			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	251.0	-0.0006922934772726208	0.0	0.0	-0.0002509284794403044
microorganism_lex	G#mono_cell	multi_cell	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	139.5	-0.0007695214348965029	0.0	0.0005	-0.0005316994476203263
microorganisms			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	160.0	-0.00044130261499397694	0.0	0.0	-0.0002509284794403044
microsatellite_instability_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	640.0	-0.0008826052299893972	0.0	0.0005	0.6928962520805051
microsatellite_marker_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	320.0	-0.0008826052299893972	0.0	0.0005	-0.0002509284794403044
microscopic_examination_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	240.0	-0.000661953922491465	0.0	0.0005	-0.0002509284794403044
microsequence_analysis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	181.0	-0.0004992235832123049	0.0	0.0005	-0.0002509284794403044
microsomal			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	181.0	-0.0004992235832136371	0.0	0.0	-0.0002509284794403044
microsomal_antibody_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	386.0	-0.0010646425586748887	0.0005	0.0005	-0.0002509284794403044
microsomal_p-nitrophenyl_sulfatase_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	165.0	-0.000455093321712563	0.0005	0.0005	-0.0002509284794403044
microtitre_assay_system_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	264.0	-0.00036407465737031686	0.0005	0.0005	0.6928962520805051
microtubular_assembly_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	173.0	-0.00047715845246254496	0.0005	0.0005	-0.0002509284794403044
microtubule			1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	346.0	-0.00047715845246254496	0.0	0.0	0.6928962520805051
microtubule_disruption_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	173.0	-0.00047715845246254496	0.0005	0.0005	-0.0002509284794403044
microtubule_dynamics_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888992008	0.0005	0.0005	-0.0002509284794403044
microtubule_lex	G#protein_complex	amino_acid	2	8	6.907755278982137	10.721511989600208	inf	4.0	755.0	-0.0010701588413610796	0.001	0.0005	1.3857626616722705
microvascular_EC_(human_bone_marrow_EC_immortalized_by_SV40)_antigen_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	284.0	-0.0007833121416156441	0.0	0.0	-0.0002509284794403044
microvascular_EC_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	284.0	-0.0007833121416156441	0.0005	0.0005	-0.0002509284794403044
mid-S_phase_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	199.0	-0.0005488701273993479	0.0	0.0005	-0.0002509284794403044
mid-age_hypertensive_patient_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	69.0	-0.0001903117527164433	0.0005	0.0005	-0.0002509284794403044
mid-late_G1_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	211.0	-0.0005819678235245984	0.0	0.0	-0.0002509284794403044
midbrain_lex	G#body_part	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	159.0	-0.0004385444736515476	0.0	0.0	-0.0002509284794403044
midbrain_patterning_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	159.0	-0.0004385444736515476	0.0005	0.0005	-0.0002509284794403044
middle-aged_(44-55_years)_hypertensive_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	76.0	-0.0002096187421225526	0.0	0.0	-0.0002509284794403044
mifepristone_lex	G#other_organic_compound	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	454.0	-0.0006260980850237852	0.0	0.0005	0.6928962520805051
mig_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	231.0	-0.0006371306503983876	0.0	0.0005	-0.0002509284794403044
might			100	109	2.995732273553991	8.109605649050899	10.114840639447658	1.09	217.39000000000001	-0.054658087008328526	0.0	0.0	0.05835716302266469
migrate			3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	200.0	-0.0016548848062287735	0.0	0.0	-0.0008078327941429819
migrated			7	7	5.654992310486769	10.85504338222473	0.6280207479635632	1.0	230.57142857142856	-0.004451640128750656	0.0	0.0	-0.001903961812590893
migrates			3	3	6.502290170873972	11.702341242611933	0.6764558989094882	1.0	225.66666666666666	-0.0018672616896928673	0.0	0.0	-0.0008078327941429819
migrating			5	6	5.991464547107982	11.009194062051987	48.32548373594299	1.2	276.2	-0.0031663462625811656	0.0	0.0	0.18096500583729735
migration			12	15	5.115995809754082	10.092903330177833	107.24079289067919	1.25	277.75	-0.006743655585375374	0.0	0.0	0.21987119590827575
migration_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	96.0	-0.000264781568997674	0.001	0.0005	-0.0002509284794403044
mil			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	180.0	-0.0004964654418684322	0.0	0.0	-0.0002509284794403044
mild			6	6	5.809142990314028	11.009194062051987	0.6399008890127115	1.0	237.16666666666666	-0.003924835132101845	0.0	0.0	-0.001630313314691989
mild_asthma_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	536.0	-0.0007391818801160133	0.0005	0.0005	0.6928962520805051
mildly			1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	418.0	-0.0005764515408365201	0.0	0.0	0.6928962520805051
mildmoderate			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	248.0	-0.0006840190532410029	0.0	0.0	-0.0002509284794403044
milligram			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	266.0	-0.000733665597428379	0.0	0.0	-0.0002509284794403044
milliliter			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	156.0	-0.00043027004961981863	0.0	0.0	-0.0002509284794403044
mimetic			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	269.0	-0.0007419400214597749	0.0	0.0	-0.0002509284794403044
mimic			12	12	5.115995809754082	10.316046881492042	0.5708725911668135	1.0	183.91666666666666	-0.006087217945572432	0.0	0.0	-0.0032723554059330695
mimicked			10	10	5.298317366548036	10.498368438285997	0.5932844205553526	1.0	222.8	-0.006145138913790538	0.0	0.0	-0.002724851390158989
mimicking			4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	211.0	-0.002327871294094286	0.0	0.0	-0.0010825368229987475
mimics			11	11	5.2030071867437115	10.403058258481673	0.5820044536823407	1.0	184.63636363636365	-0.005601785069079157	0.0	0.0	-0.0029985700621502076
min			57	88	3.5578511917075324	8.323616716801837	300.9689913913451	1.543859649122807	306.9473684210526	-0.030609852632509926	0.0	0.0	0.4185776021666765
mineralization_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	197.0	-0.0005433538447126018	0.0005	0.0005	-0.0002509284794403044
mineralocorticoid			6	6	5.809142990314028	11.009194062051987	0.6399008890127088	1.0	212.5	-0.0035166302132335625	0.0	0.0	-0.001630313314691989
mineralocorticoid_action_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	162.5	-0.0008963959367083163	0.001	0.001	-0.0005316994476203263
mineralocorticoid_antagonist_lex	G#other_organic_compound	amino_acid	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	203.0	-0.0011198053855486778	0.001	0.001	-0.0005316994476203263
mineralocorticoid_binding_site_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	76.0	-0.0002096187421225526	0.0005	0.0005	-0.0002509284794403044
mineralocorticoid_effector_mechanism_lex	G#other_name	other	2	3	6.907755278982137	11.702341242611933	159.46644784256102	1.5	221.0	-0.0008274424031138317	0.001	0.001	0.40493340866054517
mineralocorticoid_lex	G#lipid	amino_acid	11	20	5.2030071867437115	9.805221257726052	643.6562981612195	1.8181818181818181	316.2727272727273	-0.005116352192584661	0.008	0.0045	0.5948384306934713
mineralocorticoid_receptor_(MR)_count_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	233.0	-0.0006426469330849116	0.0	0.0	-0.0002509284794403044
mineralocorticoid_receptor_(MR)_status_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	158.0	-0.00043578633230678676	0.0	0.0	-0.0002509284794403044
mineralocorticoid_receptor_lex	G#protein_family_or_group	amino_acid	9	16	5.403677882205863	10.028364809040262	371.8610661113433	1.7777777777777777	374.22222222222223	-0.005386650044269636	0.0045	0.004	0.572912957294049
mineralocorticoid_receptor_mRNA_lex	G#RNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	199.0	-0.000548870127399903	0.0005	0.0005	-0.0002509284794403044
minexposure			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	0.0	0.0	-0.0002509284794403044
mini-EBV_plasmid_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	192.0	-0.0005295631379940158	0.0005	0.0005	-0.0002509284794403044
minimal			29	32	4.2336066295556085	9.335217628480317	15.94363275591155	1.103448275862069	217.75862068965517	-0.015575224167939328	0.0	0.0	0.09049754519659103
minimal_B_cell-specific_enhancer_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	107.0	-0.0002951211237772755	0.0005	0.0005	-0.0002509284794403044
minimal_CD4_silencer_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485870183	0.0005	0.0005	-0.0002509284794403044
minimal_DNA_sequence_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	308.0	-0.0008495075338634805	0.0	0.0005	-0.0002509284794403044
minimal_EBNA-2-responsive_LMP-1_promoter_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	246.0	-0.000678502770555145	0.0005	0.0	-0.0002509284794403044
minimal_Thy-1_promoter_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	151.0	-0.00041647934290112154	0.0005	0.0005	-0.0002509284794403044
minimal_beta-globin_promoter_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	167.0	-0.00046060960440108545	0.0005	0.0005	-0.0002509284794403044
minimal_element_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	198.0	-0.0005461119860552532	0.0	0.0	-0.0002509284794403044
minimal_enhancer_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	145.0	-0.00039993049483977305	0.0005	0.0005	-0.0002509284794403044
minimal_immunoreactive_PPARgamma_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	191.0	-0.0005268049966491439	0.0005	0.0	-0.0002509284794403044
minimal_lox_promoter_fragment_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	133.0	-0.0003668327987136344	0.0005	0.0	-0.0002509284794403044
minimal_promoter_lex	G#DNA_domain_or_region	nucleotide	4	7	6.214608098422191	10.85504338222473	383.7378310303272	1.75	308.5	-0.0019086338098495137	0.0015	0.002	0.5585332511124239
minimal_repression_domain_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	166.0	-0.00045785146305743485	0.0005	0.0005	-0.0002509284794403044
minimal_residual_disease_lex	G#other_name	other	3	4	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	242.0	-0.0016714336542908992	0.001	0.001	0.2868742396576369
minimal_tissue-specific_promoter_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	190.0	-0.0005240468553066036	0.0005	0.0005	-0.0002509284794403044
minimally			3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	188.66666666666666	-0.0015611080005411004	0.0	0.0	-0.0008078327941429819
minimally_oxidized_LDL_(MM-LDL)_activated_endothelial_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	187.0	-0.0005157724312742085	0.0	0.0	-0.0002509284794403044
minimally_stimulated_T_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	237.0	-0.0006536794984600691	0.0005	0.0	-0.0002509284794403044
minimize			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	0.0	0.0	-0.0002509284794403044
minimized			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	231.0	-0.0006371306503981655	0.0	0.0	-0.0002509284794403044
minimizing			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	109.0	-0.0003006374064649098	0.0	0.0	-0.0002509284794403044
minimum			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	205.0	-0.002261675901845339	0.0	0.0	-0.0010825368229987475
mink_cell_focus-forming_murine_leukemia_virus_lex	G#virus	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	56.0	-0.0001544559152485414	0.0005	0.0005	-0.0002509284794403044
mink_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	56.0	-0.0001544559152485414	0.0005	0.0005	-0.0002509284794403044
minl			1	4	7.600902459542082	11.414659170160153	inf	4.0	868.0	-0.00059851667158628	0.0	0.0	1.3860434326404505
minor			6	6	5.809142990314028	11.009194062051987	0.639900889012706	1.0	191.16666666666666	-0.0031635881212388473	0.0	0.0	-0.001630313314691989
minor_groove_lex	G#DNA_substructure	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	161.0	-0.0004440607563379606	0.0	0.0005	-0.0002509284794403044
minor_protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	206.0	-0.0005681771168053462	0.0	0.0005	-0.0002509284794403044
minor_salivary_gland_lex	G#body_part	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	184.0	-0.0005074980072431456	0.0005	0.0005	-0.0002509284794403044
minority			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	215.5	-0.002377517838280885	0.0	0.0	-0.0010825368229987475
minus_U937_clone_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	233.0	-0.0006426469330865769	0.0005	0.0005	-0.0002509284794403044
minus_clone_lex	G#cell_line	cell	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	466.0	-0.0006426469330865769	0.0005	0.0	0.6928962520805051
minutes			16	25	4.8283137373023015	9.582077706411843	499.2489287021308	1.5625	316.6875	-0.008955684943032338	0.0	0.0	0.4419186628040972
mip1alpha			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	189.0	-0.0005212887139622868	0.0	0.0	-0.0002509284794403044
mip1beta			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	189.0	-0.0005212887139622868	0.0	0.0	-0.0002509284794403044
mirror			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	246.0	-0.0006785027705545899	0.0	0.0	-0.0002509284794403044
mirrored			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	192.0	-0.001059126275985811	0.0	0.0	-0.0005316994476203263
misdiagnosed			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	291.0	-0.0008026191310217534	0.0	0.0	-0.0002509284794403044
misfunction			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	207.0	-0.000570935258149885	0.0	0.0	-0.0002509284794403044
misleading			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	244.0	-0.0006729864878670666	0.0	0.0	-0.0002509284794403044
mismatch			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	179.0	-0.0004937073005247816	0.0	0.0	-0.0002509284794403044
missense			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	177.0	-0.0004881910178389237	0.0	0.0	-0.0002509284794403044
