term	sem	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
hematologiconcologic		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	193.0	-0.0006789893261485158	0.0	0.0	-0.00037109537055890485
hematology		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	577.0	-0.0020299318196219662	0.0	0.0	-0.00037109537055890485
hematologyoncology		1	3	7.313220387090301	11.458983050726047	680.5129885391038	3.0	579.0	-0.0006789893261485158	0.0	0.0	1.0982411932975502
hematoma_lex	disease	5	11	5.703782474656201	10.159700066595786	inf	2.2	347.8	-0.002592824525236348	0.0033333333333333	0.002	0.7864505607108239
hematomas_lex	disease	2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	214.0	-0.0015057379875197396	0.0013333333333333	0.0006666666666666	-0.0007863968983841119
hematopathology		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	271.0	-0.0009533995201350676	0.0	0.0	-0.00037109537055890485
hematopoietic		2	2	6.620073206530356	11.864448158834211	0.6882992011353487	1.0	206.5	-0.0014529667963679715	0.0	0.0	-0.0007863968983841119
hematotoxicity_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	542.0	-0.0009533995201350676	0.0006666666666666	0.0006666666666666	0.6927760851893865
hematoxylin_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	220.0	-0.0007739774702204549	0.0006666666666666	0.0	-0.00037109537055890485
hematuria_lex	disease	5	8	5.703782474656201	10.47815379771432	440.4741567500684	1.6	403.8	-0.004242803768568226	0.0033333333333333	0.002	0.4679968295922894
hemianopic		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	89.0	-0.00031310906749926204	0.0	0.0	-0.00037109537055890485
hemiballistic		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	262.0	-0.0009217368054447173	0.0	0.0	-0.00037109537055890485
hemicholinium3_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	272.0	-0.0009569175995454149	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemicholinium_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	135.0	-0.00047494072036158297	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemidesmosomes		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	224.0	-0.0007880497878597348	0.0	0.0	-0.00037109537055890485
hemiparesis_lex	disease	3	4	6.214608098422191	11.171300978274266	73.97787727412647	1.3333333333333333	142.0	-0.0012137373964815623	0.002	0.0013333333333333	0.28648718991099287
hemiplegic_migraine_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	127.0	-0.0004467960850821351	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemisphere		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	173.33333333333331	-0.001829401293247268	0.0	0.0	-0.0011948825407888108
hemispheres		2	2	6.620073206530356	11.864448158834211	0.6882992011353454	1.0	166.0	-0.001168002364151044	0.0	0.0	-0.0007863968983841119
hemisulfate		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	261.0	-0.0009182187260343699	0.0	0.0	-0.00037109537055890485
hemizygous		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	213.0	-0.0007493509143492449	0.0	0.0	-0.00037109537055890485
hemlock		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	262.0	-0.0009217368054438291	0.0	0.0	-0.00037109537055890485
hemodiafiltration		1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	222.0	-0.0003905068145211299	0.0	0.0	0.6927760851893865
hemodialysis		9	12	5.115995809754082	10.072688689606156	118.56055140072928	1.3333333333333333	223.55555555555554	-0.00551634851501992	0.0	0.0	0.2840546864020066
hemodialyzed		1	4	7.313220387090301	11.171300978274266	inf	4.0	748.0	-0.0006578808496874311	0.0	0.0	1.385923265749332
hemodiluting		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	181.0	-0.0006367723732270125	0.0	0.0	-0.00037109537055890485
hemodilution_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	181.0	-0.0006367723732270125	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemodynamic		18	27	4.422848629194137	9.261758473389827	187.76500191665622	1.5	344.88888888888886	-0.013403882552438628	0.0	0.0	0.39818310245069277
hemodynamics		9	12	5.115995809754082	10.072688689606156	72.64165161005538	1.3333333333333333	259.77777777777777	-0.005980734997151682	0.0	0.0	0.2840546864020066
hemoglobin		21	38	4.268697949366879	8.92000917966777	540.7699964207427	1.8095238095238095	433.1428571428571	-0.017178781759463968	0.0	0.0	0.5845595814247506
hemoglobinuria_lex	disease	2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	181.0	-0.001273544746454025	0.0013333333333333	0.0013333333333333	-0.0007863968983841119
hemogram		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	207.0	-0.0007282424378898256	0.0	0.0	-0.00037109537055890485
hemolysis_lex	disease	9	21	5.115995809754082	9.513072901670734	inf	2.3333333333333335	584.5555555555555	-0.005611336659092858	0.006	0.0033333333333333	0.8436704743374293
hemolytic		2	2	6.620073206530356	11.864448158834211	0.6882992011353487	1.0	112.0	-0.0007880497878611781	0.0	0.0	-0.0007863968983841119
hemolytic_anemia_lex	disease	18	36	4.422848629194137	8.974076400938046	335.7419536526692	2.0	345.4444444444444	-0.011127685174111002	0.012	0.01	0.6858651749024745
hemolytic_anemias_lex	disease	3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	101.33333333333333	-0.0010694961406680914	0.002	0.0013333333333333	-0.0011948825407888108
hemolytic_lex	disease	2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	317.5	-0.0022339804254073448	0.0026666666666666	0.0006666666666666	-0.0007863968983841119
hemolytic_uremic_syndrome_lex	disease	3	7	6.214608098422191	10.611685190338843	408.92147316321683	2.3333333333333335	407.0	-0.0017238589109450642	0.002	0.002	0.8461029778464155
hemolyticuremic_syndrome_lex	disease	3	5	6.214608098422191	10.948157426960055	312.09939390284995	1.6666666666666667	303.0	-0.002367667442990884	0.0013333333333333	0.002	0.5096307412252035
hemopoiesis		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	232.0	-0.0008161944231421803	0.0	0.0	-0.00037109537055890485
hemopoietic		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	464.0	-0.0008161944231421803	0.0	0.0	0.6927760851893865
hemoptysis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	151.0	-0.0005312299909250306	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemorrhage		3	3	6.214608098422191	11.458983050726047	0.6738944919002972	1.0	111.66666666666666	-0.0011785566023813088	0.0	0.0	-0.0011948825407888108
hemorrhage_lex	disease	12	18	4.8283137373023015	9.667223581497991	189.8720045052562	1.5	299.75	-0.007947341387391726	0.01	0.006	0.4006213120618938
hemorrhages_lex	disease	2	2	6.620073206530356	11.864448158834211	0.688299201135365	1.0	160.0	-0.0011257854112293186	0.0006666666666666	0.0	-0.0007863968983841119
hemorrhagic		17	32	4.480007043034085	9.09185943659443	609.1689805336696	1.8823529411764706	386.8235294117647	-0.011662433244445158	0.0	0.0	0.625647469915382
hemorrhagic_bronchopneumonia_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	94.0	-0.0003306994645488892	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemorrhagic_lex	disease	2	10	6.620073206530356	10.255010246400111	inf	5.0	1271.0	-0.001766075863864236	0.012	0.002	1.6086515155357155
hemorrhaging_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	562.0	-0.0009885803142362093	0.0	0.0006666666666666	0.6927760851893865
hemosiderin_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	208.0	-0.0007317605172993957	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemosiderosis		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	238.0	-0.0008373028996008225	0.0	0.0	-0.00037109537055890485
hemosiderosis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	232.0	-0.0008161944231421803	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hemosiderotic_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	208.0	-0.0007317605172993957	0.0006666666666666	0.0	-0.00037109537055890485
hemostasis		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	226.0	-0.0007950859466813176	0.0	0.0	-0.00037109537055890485
hence		6	6	5.521460917862246	10.765835870166102	0.6319033385542091	1.0	283.8333333333333	-0.005991289235382613	0.0	0.0	-0.002412011328436492
henochschonlein_nephritis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	266.0	-0.0009358091230837751	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
heparan_sulphate_lex	chemical	1	5	7.313220387090301	10.948157426960055	inf	5.0	1480.0	-0.001041351505386423	0.0006666666666666	0.0006666666666666	1.6090668170635425
heparin_lex	chemical	22	108	4.222177933731985	7.8754641122699365	inf	4.909090909090909	1022.1818181818182	-0.015155886098662363	0.014	0.01	1.5821767934868003
heparins_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	200.0	-0.0007036158820179494	0.0006666666666666	0.0	-0.00037109537055890485
heparitinase		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	296.0	-0.001041351505386423	0.0	0.0	-0.00037109537055890485
hepatectomy		3	3	6.214608098422191	11.458983050726047	0.6738944919002972	1.0	182.0	-0.001920871357909748	0.0	0.0	-0.0011948825407888108
hepatic		37	64	3.702302474446077	8.398712256034484	409.8835889514005	1.7297297297297298	348.13513513513516	-0.025847329425921384	0.0	0.0	0.5329065010878864
hepatic_adverse_effects_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	198.0	-0.0006965797231976989	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatic_complication_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	287.0	-0.0010096887906965168	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatic_damage_lex	disease	5	5	5.703782474656201	10.948157426960055	0.6456976507009097	1.0	154.8	-0.002722993463409762	0.0033333333333333	0.0033333333333333	-0.0020067996534454124
hepatic_dysfunction_lex	disease	5	5	5.703782474656201	10.948157426960055	0.6456976507009097	1.0	222.8	-0.003919140462840032	0.0033333333333333	0.0026666666666666	-0.0020067996534454124
hepatic_failure_lex	disease	6	6	5.521460917862246	10.765835870166102	0.6319033385542154	1.0	176.33333333333331	-0.0037221280158750147	0.004	0.0033333333333333	-0.002412011328436492
hepatic_impairment_lex	disease	2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	275.0	-0.0019349436755506932	0.0006666666666666	0.0013333333333333	-0.0007863968983841119
hepatic_injury_lex	disease	8	11	5.233778845410465	10.159700066595786	84.5030439935028	1.375	243.625	-0.0051434320975503045	0.0053333333333333	0.0033333333333333	0.315231534162967
hepatic_insufficiency_syndrome_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	55.0	-0.00019349436755478067	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatic_neoplasms_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	94.0	-0.0003306994645488892	0.0006666666666666	0.0	-0.00037109537055890485
hepatic_toxicity_lex	disease	2	2	6.620073206530356	11.864448158834211	0.6882992011353487	1.0	90.0	-0.0006332542938172203	0.0013333333333333	0.0006666666666666	-0.0007863968983841119
hepatic_tumors_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	94.0	-0.0003306994645488892	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatic_venoocclusive_disease_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	156.0	-0.0002744101939883281	0.0006666666666666	0.0006666666666666	0.6927760851893865
hepatically		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	578.0	-0.0010167249495165454	0.0	0.0	0.6927760851893865
hepatitis		6	15	5.521460917862246	9.849545138291946	inf	2.5	448.8333333333333	-0.00338087431309686	0.0	0.0	0.9138787205457195
hepatitis_b_e_antigen_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	177.0	-0.0006227000555870665	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatitis_b_infection_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	160.0	-0.0005628927056150479	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatitis_b_lex	disease	11	31	4.915325114291931	9.12360813490901	inf	2.8181818181818183	706.0	-0.009414380501398423	0.0073333333333333	0.002	1.0316537808171766
hepatitis_b_surface_antigen_lex	chemical	4	6	5.926926025970411	10.765835870166102	119.7612518554738	1.5	348.0	-0.0030607290867789017	0.0026666666666666	0.0026666666666666	0.4038638519998745
hepatitis_b_vaccine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	177.0	-0.0006227000555870665	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatitis_b_virus_e_antigen_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	280.0	-0.00098506223482564	0.0006666666666666	0.0	-0.00037109537055890485
hepatitis_b_virus_hbv_infected_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	307.0	-0.001080050378897579	0.0006666666666666	0.0	-0.00037109537055890485
hepatitis_b_virus_hbv_infection_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	201.0	-0.000707133961429407	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatitis_b_virus_surface_antigen_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	272.0	-0.0009569175995447488	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatitis_c_lex	disease	3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	334.0	-0.00352511556891022	0.002	0.0013333333333333	-0.0011948825407888108
hepatitis_c_virus_infected_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	186.0	-0.0006543627702773058	0.0006666666666666	0.0	-0.00037109537055890485
hepatitis_c_virus_infection_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	186.0	-0.0006543627702773058	0.0006666666666666	0.0	-0.00037109537055890485
hepatitis_e_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	321.0	-0.0011293034906389998	0.0006666666666666	0.0	-0.00037109537055890485
hepatitis_lex	disease	27	59	4.017383521085972	8.480057895488438	578.8615458681993	2.185185185185185	363.7407407407407	-0.014670391140070516	0.0193333333333333	0.0126666666666666	0.770745784301683
hepatitis_virus_infection_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	321.0	-0.0011293034906389998	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatitisb_surface_antigen_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	287.0	-0.0010096887906965168	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatobiliary		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	380.0	-0.0013368701758349477	0.0	0.0	-0.00037109537055890485
hepatocarcinogenesis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	225.0	-0.0007915678672711923	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatocarcinogenicity		1	3	7.313220387090301	11.458983050726047	680.5129885391025	3.0	498.0	-0.0005840011820760216	0.0	0.0	1.0982411932975502
hepatocarcinogens_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	192.0	-0.0006754712467382795	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatocellular		6	11	5.521460917862246	10.159700066595786	419.24570338333837	1.8333333333333333	457.0	-0.004872539982973767	0.0	0.0	0.6037237922418797
hepatocellular_carcinoma_lex	disease	5	8	5.703782474656201	10.47815379771432	232.7151036394764	1.6	231.20000000000002	-0.00272299346340954	0.0033333333333333	0.0033333333333333	0.4679968295922894
hepatocellular_carcinomas_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	332.0	-0.0005840011820760216	0.0006666666666666	0.0006666666666666	0.6927760851893865
hepatocellular_damage_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	57.0	-0.00020053052637514224	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatocellular_injury_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	273.0	-0.0009604356789550961	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatocellular_necrosis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	82.0	-0.00028848251162749694	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatocyte		5	11	5.703782474656201	10.159700066595786	inf	2.2	531.4	-0.0041126348303952565	0.0	0.0	0.7864505607108239
hepatocytes		7	11	5.367310238034988	10.159700066595786	198.68570743614984	1.5714285714285714	412.57142857142856	-0.006596398893917721	0.0	0.0	0.44916803365482316
hepatocytespecific		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	268.0	-0.0009428452819046917	0.0	0.0	-0.00037109537055890485
hepatoma_lex	disease	4	4	5.926926025970411	11.171300978274266	0.6596943358034624	1.0	208.0	-0.0029270420691946963	0.002	0.0026666666666666	-0.0016012561082892063
hepatomas_lex	disease	1	3	7.313220387090301	11.458983050726047	680.5129885391034	3.0	462.0	-0.0005417842291549624	0.0006666666666666	0.0	1.0982411932975502
hepatomegaly_lex	disease	4	5	5.926926025970411	10.948157426960055	50.41881945107674	1.25	277.75	-0.0029938855779865214	0.0026666666666666	0.0026666666666666	0.2215422952059214
hepatonecrosis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	158.0	-0.0005558565467955745	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hepatoprotective		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	269.0	-0.0009463633613154832	0.0	0.0	-0.00037109537055890485
hepatorenal_syndrome_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	840.0	-0.0014775933522382934	0.0006666666666666	0.0006666666666666	0.6927760851893865
hepatotoxic_lex	disease	4	5	5.926926025970411	10.948157426960055	50.41881945107682	1.25	303.5	-0.0033351392807653424	0.0026666666666666	0.0013333333333333	0.2215422952059214
hepatotoxicity_lex	disease	26	47	4.05512384906882	8.707447737684097	481.9396437541912	1.8076923076923077	381.53846153846155	-0.018480471141196553	0.0173333333333333	0.0153333333333333	0.5815053128113199
hepg2		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	260.0	-0.0009147006466235785	0.0	0.0	-0.00037109537055890485
her		46	70	3.4845789906012063	8.309100097344798	283.05342232878235	1.5217391304347827	244.19565217391303	-0.02390183151214198	0.0	0.0	0.4010804731156927
herbal		4	6	5.926926025970411	10.765835870166102	233.2156016978045	1.5	338.25	-0.002923523989784571	0.0	0.0	0.4038638519998745
herbals		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	365.0	-0.0012840989846835127	0.0	0.0	-0.00037109537055890485
herbicide		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	285.0	-0.0010026526318761553	0.0	0.0	-0.00037109537055890485
herbicides		1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	420.0	-0.0007387966761195353	0.0	0.0	0.6927760851893865
here		42	42	3.575550768806933	8.819925721110788	0.25951981519738415	1.0	185.0	-0.027335477016388054	0.0	0.0	-0.017119886574095133
hereditary		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	406.0	-0.0014283402404972056	0.0	0.0	-0.00037109537055890485
hereditary_angioedema_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	348.0	-0.0006121458173556915	0.0006666666666666	0.0006666666666666	0.6927760851893865
heredofamilial		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	172.0	-0.000605109658535885	0.0	0.0	-0.00037109537055890485
herein		12	12	4.8283137373023015	10.072688689606156	0.5533237959573961	1.0	175.75	-0.007419629475877931	0.0	0.0	-0.00484379604627172
heretofore		2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	228.0	-0.0016042442110022481	0.0	0.0	-0.0007863968983841119
hernias_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	167.0	-0.0005875192614847036	0.0006666666666666	0.0	-0.00037109537055890485
herniations		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	167.0	-0.0005875192614847036	0.0	0.0	-0.00037109537055890485
heroin_abuse_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	164.0	-0.000576965023255549	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
heroin_lex	chemical	3	13	6.214608098422191	9.99264598193262	inf	4.333333333333333	849.0	-0.001854027849117812	0.002	0.002	1.4651421862526384
heroine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	64.0	-0.00022515708224590814	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
hess		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	458.0	-0.0008056401849112493	0.0	0.0	0.6927760851893865
